Adresse,Smartscore,Win Rate,Markets,Realized PnL,Latest Activity Type,Latest Market,Latest Value,Latest Date,Positions Count,Active Orders Count,Recent Trades Count,Total Position Value,Largest Position Market,Largest Position Value,Most Recent Trade Market,Most Recent Trade Value,Most Recent Trade Date,Most Recent Order Market,Most Recent Order Value,Most Recent Order Date,Analysis Date,Bucket smart,Bucket last date
0x462748296940174d7b397c4200490751ffa3d979,12.85120523,0.6666666667,15,15014.5,trade,Market 0xd360c62b...,$6000.00,2025-10-11 04:07:18,5,0,4,$0.00,No positions,$0.00,Market 0xd360c62b...,$6000.00,2025-10-11 04:07:18,No orders,$0.00,N/A,2025-10-15T13:14:53.818910+00:00,Very Smart,daily trader
0x462748296940174d7b397c4200490751ffa3d979,12.85120523,0.6666666667,15,15014.5,trade,Market 0xd360c62b...,$6000.00,2025-10-11 04:07:18,5,0,4,$0.00,No positions,$0.00,Market 0xd360c62b...,$6000.00,2025-10-11 04:07:18,No orders,$0.00,N/A,2025-10-15T13:19:15.445138+00:00,Very Smart,daily trader
0xa3fa94b967df7e940d23a872a394919da11eff2d,16.19316199,0.8,10,21075.11903,trade,Market 0x0ed1d398...,$10351.32,2025-10-10 23:20:04,1,0,20,$0.00,No positions,$0.00,Market 0x0ed1d398...,$10351.32,2025-10-10 23:20:04,No orders,$0.00,N/A,2025-10-15T13:18:14.812342+00:00,Very Smart,daily trader
0xd5f6db48e4d86351ecf317d686ed6b1c69d9db3f,11.92203404,0.6666666667,21,40335,trade,Market 0x0299aa0f...,$5600.00,2025-10-10 19:38:06,7,0,11,$0.00,No positions,$0.00,Market 0x0299aa0f...,$5600.00,2025-10-10 19:38:06,No orders,$0.00,N/A,2025-10-15T13:15:12.044092+00:00,Very Smart,daily trader
0xd5f6db48e4d86351ecf317d686ed6b1c69d9db3f,11.92203404,0.6666666667,21,40335,trade,Market 0x0299aa0f...,$5600.00,2025-10-10 19:38:06,7,0,11,$0.00,No positions,$0.00,Market 0x0299aa0f...,$5600.00,2025-10-10 19:38:06,No orders,$0.00,N/A,2025-10-15T13:19:33.420946+00:00,Very Smart,daily trader
0x7c873f6aa708898e3d37190ef2f959356d2bfa75,12.95014263,0.9401709402,117,15566.11729,trade,Market 0xeb1134b5...,$50.10,2025-10-10 15:15:56,2,0,20,$0.00,No positions,$0.00,Market 0xeb1134b5...,$50.10,2025-10-10 15:15:56,No orders,$0.00,N/A,2025-10-15T13:08:40.779839+00:00,Very Smart,daily trader
0x7c873f6aa708898e3d37190ef2f959356d2bfa75,12.95014263,0.9401709402,117,15566.11729,trade,Market 0xeb1134b5...,$50.10,2025-10-10 15:15:56,2,0,20,$0.00,No positions,$0.00,Market 0xeb1134b5...,$50.10,2025-10-10 15:15:56,No orders,$0.00,N/A,2025-10-15T13:14:50.919213+00:00,Very Smart,daily trader
0x7c873f6aa708898e3d37190ef2f959356d2bfa75,12.95014263,0.9401709402,117,15566.11729,trade,Market 0xeb1134b5...,$50.10,2025-10-10 15:15:56,2,0,20,$0.00,No positions,$0.00,Market 0xeb1134b5...,$50.10,2025-10-10 15:15:56,No orders,$0.00,N/A,2025-10-15T13:19:12.611139+00:00,Very Smart,daily trader
0x89eb214dee05dd8f4602c9b6acaddd97513d5aec,16.45886226,0.6296296296,27,16291.64215,trade,Market 0x5315d947...,$5980.00,2025-10-10 13:07:54,7,0,20,$0.00,No positions,$0.00,Market 0x5315d947...,$5980.00,2025-10-10 13:07:54,No orders,$0.00,N/A,2025-10-15T13:18:11.914122+00:00,Very Smart,daily trader
0x3c6687b682f7a9ea14930e9d594f734f6c9969fb,13.59213553,0.6666666667,15,15864,trade,Market 0x34087184...,$4000.00,2025-10-10 12:20:32,5,0,11,$0.00,No positions,$0.00,Market 0x34087184...,$4000.00,2025-10-10 12:20:32,No orders,$0.00,N/A,2025-10-15T13:14:35.566962+00:00,Very Smart,daily trader
0x3c6687b682f7a9ea14930e9d594f734f6c9969fb,13.59213553,0.6666666667,15,15864,trade,Market 0x34087184...,$4000.00,2025-10-10 12:20:32,5,0,11,$0.00,No positions,$0.00,Market 0x34087184...,$4000.00,2025-10-10 12:20:32,No orders,$0.00,N/A,2025-10-15T13:18:57.669386+00:00,Very Smart,daily trader
0x1ff26f9f8a048d4f6fb2e4283f32f6ca64d2dbbd,20.34677277,0.8181818182,11,782087.0531,trade,Market 0x37c3e710...,$24409.89,2025-10-10 12:13:54,2,0,18,$0.00,No positions,$0.00,Market 0x37c3e710...,$24409.89,2025-10-10 12:13:54,No orders,$0.00,N/A,2025-10-15T13:17:45.804316+00:00,Very Smart,daily trader
0xfcba8cdf6372728805090011ebde7596f5548ba9,17.80730605,0.7,10,63956.10357,trade,Market 0xab6faa3e...,$18463.23,2025-10-10 11:02:10,1,0,17,$0.00,No positions,$0.00,Market 0xab6faa3e...,$18463.23,2025-10-10 11:02:10,No orders,$0.00,N/A,2025-10-15T13:18:00.300083+00:00,Very Smart,daily trader
0xfae330732d990ff4f670958d17ce3936853c5228,48.21925134,0.5754716981,106,8063.57423,trade,Market 0x14a3dfeb...,$114.73,2025-10-10 10:49:02,4,0,20,$0.00,No positions,$0.00,Market 0x14a3dfeb...,$114.73,2025-10-10 10:49:02,No orders,$0.00,N/A,2025-10-15T13:09:14.271535+00:00,Very Smart,daily trader
0xfae330732d990ff4f670958d17ce3936853c5228,48.21925134,0.5754716981,106,8063.57423,trade,Market 0x14a3dfeb...,$114.73,2025-10-10 10:49:02,4,0,20,$0.00,No positions,$0.00,Market 0x14a3dfeb...,$114.73,2025-10-10 10:49:02,No orders,$0.00,N/A,2025-10-15T13:17:17.486974+00:00,Very Smart,daily trader
0xf77863362867eb49ae75ccc5b427c0959769abf8,19.01585518,0.6049382716,81,12999.61452,trade,Market 0x3dd45a0d...,$1.00,2025-10-10 09:57:59,48,0,20,$0.00,No positions,$0.00,Market 0x3dd45a0d...,$1.00,2025-10-10 09:57:59,No orders,$0.00,N/A,2025-10-15T13:17:52.829436+00:00,Very Smart,daily trader
0x07db1e6a8b222d08655ae3f8e5eeb9df3675feb9,14.93575747,0.652173913,69,13073.10939,trade,Market 0x91f70da7...,$1.00,2025-10-10 06:29:43,48,0,20,$0.00,No positions,$0.00,Market 0x91f70da7...,$1.00,2025-10-10 06:29:43,No orders,$0.00,N/A,2025-10-15T13:18:33.700726+00:00,Very Smart,daily trader
0xbad7827b496ca45bba8c842e4577ee0a1c93bcbb,14.90171134,0.8,10,9879.6535,trade,Market 0x0caf2aac...,$25.00,2025-10-10 05:31:11,2,0,10,$0.00,No positions,$0.00,Market 0x0caf2aac...,$25.00,2025-10-10 05:31:11,No orders,$0.00,N/A,2025-10-15T13:18:36.129288+00:00,Very Smart,daily trader
0x008bf350637ce1ea308b3622a0d44116f9f3b476,21.89846544,0.625,32,232218.6414,trade,Market 0xab6faa3e...,$5922.27,2025-10-09 22:11:01,2,0,20,$0.00,No positions,$0.00,Market 0xab6faa3e...,$5922.27,2025-10-09 22:11:01,No orders,$0.00,N/A,2025-10-15T13:17:40.268776+00:00,Very Smart,daily trader
0x7efa5e5d8be22d98663037f7cfe168c0c6b8acbe,13.30477018,0.7341772152,79,61257.88055,trade,Market 0x37459097...,$4.00,2025-10-09 20:01:13,16,0,20,$0.00,No positions,$0.00,Market 0x37459097...,$4.00,2025-10-09 20:01:13,No orders,$0.00,N/A,2025-10-15T13:14:40.627793+00:00,Very Smart,daily trader
0x7efa5e5d8be22d98663037f7cfe168c0c6b8acbe,13.30477018,0.7341772152,79,61257.88055,trade,Market 0x37459097...,$4.00,2025-10-09 20:01:13,16,0,20,$0.00,No positions,$0.00,Market 0x37459097...,$4.00,2025-10-09 20:01:13,No orders,$0.00,N/A,2025-10-15T13:19:02.688392+00:00,Very Smart,daily trader
0x454c8364b06d56df31531b1fc5bc083f5c1ebd22,11.91311477,0.6229508197,122,8393.798304,trade,Market 0x685e3893...,$2.56,2025-10-09 19:44:25,80,0,20,$0.00,No positions,$0.00,Market 0x685e3893...,$2.56,2025-10-09 19:44:25,No orders,$0.00,N/A,2025-10-15T13:08:31.534446+00:00,Very Smart,daily trader
0x454c8364b06d56df31531b1fc5bc083f5c1ebd22,11.91311477,0.6229508197,122,8393.798304,trade,Market 0x685e3893...,$2.56,2025-10-09 19:44:25,80,0,20,$0.00,No positions,$0.00,Market 0x685e3893...,$2.56,2025-10-09 19:44:25,No orders,$0.00,N/A,2025-10-15T13:15:13.083458+00:00,Very Smart,daily trader
0x454c8364b06d56df31531b1fc5bc083f5c1ebd22,11.91311477,0.6229508197,122,8393.798304,trade,Market 0x685e3893...,$2.56,2025-10-09 19:44:25,80,0,20,$0.00,No positions,$0.00,Market 0x685e3893...,$2.56,2025-10-09 19:44:25,No orders,$0.00,N/A,2025-10-15T13:19:34.604758+00:00,Very Smart,daily trader
0x5cfc8eee1a88bb05c90a67cab2a7ddd24d2d4194,21.1706674,0.5769230769,26,14564.78434,trade,Market 0x62ba158e...,$500.00,2025-10-09 16:19:15,9,0,20,$0.00,No positions,$0.00,Market 0x62ba158e...,$500.00,2025-10-09 16:19:15,No orders,$0.00,N/A,2025-10-15T13:17:42.192334+00:00,Very Smart,daily trader
0x899a14b3fa1b9f2e542977175c618af8308f8738,16.13541268,0.606741573,89,14097.05768,trade,Market 0x321b76c2...,$1.00,2025-10-09 15:48:27,54,0,20,$0.00,No positions,$0.00,Market 0x321b76c2...,$1.00,2025-10-09 15:48:27,No orders,$0.00,N/A,2025-10-15T13:18:15.775288+00:00,Very Smart,daily trader
0x414585f5ffaf974fdb3c6143b09fdc44b5fffc24,17.79752855,0.5435684647,241,10655.27384,trade,Market 0x0f49db97...,$50.00,2025-10-09 15:21:03,29,0,20,$0.00,No positions,$0.00,Market 0x0f49db97...,$50.00,2025-10-09 15:21:03,No orders,$0.00,N/A,2025-10-15T13:18:00.804607+00:00,Very Smart,daily trader
0x8fa71e1e1eb4e735368532bc022b0a7de0256378,13.14099214,1,16,7031.311877,trade,Market 0x547ef94d...,$14.53,2025-10-09 15:04:11,1,0,18,$0.00,No positions,$0.00,Market 0x547ef94d...,$14.53,2025-10-09 15:04:11,No orders,$0.00,N/A,2025-10-15T13:14:46.100423+00:00,Very Smart,daily trader
0x8fa71e1e1eb4e735368532bc022b0a7de0256378,13.14099214,1,16,7031.311877,trade,Market 0x547ef94d...,$14.53,2025-10-09 15:04:11,1,0,18,$0.00,No positions,$0.00,Market 0x547ef94d...,$14.53,2025-10-09 15:04:11,No orders,$0.00,N/A,2025-10-15T13:19:08.261655+00:00,Very Smart,daily trader
0xb61068900cd26cada8c7dd1dc1d56dbd474efa36,13.9927699,0.8666666667,30,27973.50557,trade,Market 0x547ef94d...,$15.57,2025-10-09 14:36:09,1,0,20,$0.00,No positions,$0.00,Market 0x547ef94d...,$15.57,2025-10-09 14:36:09,No orders,$0.00,N/A,2025-10-15T13:18:49.883385+00:00,Very Smart,daily trader
0xf8a6f30bb738ca39fff47e38c2f526e53e9da12d,16.3119996,0.5757575758,66,57951.72868,trade,Market 0x3cc4c007...,$10.56,2025-10-09 07:37:41,28,0,20,$0.00,No positions,$0.00,Market 0x3cc4c007...,$10.56,2025-10-09 07:37:41,No orders,$0.00,N/A,2025-10-15T13:18:12.878667+00:00,Very Smart,daily trader
0xa97b5e2009786558eb1968d10fa8f1bc899fd794,17.68039082,0.8125,16,7765.840025,trade,Market 0x8744e58e...,$14.39,2025-10-09 06:57:39,1,0,17,$0.00,No positions,$0.00,Market 0x8744e58e...,$14.39,2025-10-09 06:57:39,No orders,$0.00,N/A,2025-10-15T13:18:01.839137+00:00,Very Smart,daily trader
0x39a4ce07c865739b607cf09029404a5cd0d0cfd0,18.26486026,0.8846153846,26,18703.33483,trade,Market 0xea1f601f...,$15.09,2025-10-09 03:40:00,1,0,20,$0.00,No positions,$0.00,Market 0xea1f601f...,$15.09,2025-10-09 03:40:00,No orders,$0.00,N/A,2025-10-15T13:17:55.743686+00:00,Very Smart,daily trader
0x5f72555b184396a64004aad764a642721a337425,14.84533203,0.8055555556,36,7049.027105,trade,Market 0x9558264f...,$11.35,2025-10-08 23:09:36,1,0,20,$0.00,No positions,$0.00,Market 0x9558264f...,$11.35,2025-10-08 23:09:36,No orders,$0.00,N/A,2025-10-15T13:18:37.590923+00:00,Very Smart,daily trader
0x17a2fbeb38b75f77173d5abb8964b7d7d97215d7,13.29079389,0.8260869565,23,9558.948494,trade,Market 0xea1f601f...,$15.28,2025-10-08 22:02:21,1,0,20,$0.00,No positions,$0.00,Market 0xea1f601f...,$15.28,2025-10-08 22:02:21,No orders,$0.00,N/A,2025-10-15T13:14:41.135505+00:00,Very Smart,daily trader
0x17a2fbeb38b75f77173d5abb8964b7d7d97215d7,13.29079389,0.8260869565,23,9558.948494,trade,Market 0xea1f601f...,$15.28,2025-10-08 22:02:21,1,0,20,$0.00,No positions,$0.00,Market 0xea1f601f...,$15.28,2025-10-08 22:02:21,No orders,$0.00,N/A,2025-10-15T13:19:03.277342+00:00,Very Smart,daily trader
0x2745d938efe6ce81812e7dfaab0bdb02fdab17b3,11.94126555,0.5882352941,51,29518.43533,trade,Market 0x92798f5b...,$1761.68,2025-10-08 19:59:00,13,0,14,$0.00,No positions,$0.00,Market 0x92798f5b...,$1761.68,2025-10-08 19:59:00,No orders,$0.00,N/A,2025-10-15T13:15:11.541543+00:00,Very Smart,daily trader
0x2745d938efe6ce81812e7dfaab0bdb02fdab17b3,11.94126555,0.5882352941,51,29518.43533,trade,Market 0x92798f5b...,$1761.68,2025-10-08 19:59:00,13,0,14,$0.00,No positions,$0.00,Market 0x92798f5b...,$1761.68,2025-10-08 19:59:00,No orders,$0.00,N/A,2025-10-15T13:19:32.922569+00:00,Very Smart,daily trader
0x5bbefc673462f1955e31b4a2347450724946c65d,15.04793967,0.5596330275,654,8562.31405,trade,Market 0x38b84116...,$538.35,2025-10-08 18:39:14,26,0,20,$0.00,No positions,$0.00,Market 0x38b84116...,$538.35,2025-10-08 18:39:14,No orders,$0.00,N/A,2025-10-15T13:05:28.483087+00:00,Very Smart,daily trader
0x5bbefc673462f1955e31b4a2347450724946c65d,15.04793967,0.5596330275,654,8562.31405,trade,Market 0x38b84116...,$538.35,2025-10-08 18:39:14,26,0,20,$0.00,No positions,$0.00,Market 0x38b84116...,$538.35,2025-10-08 18:39:14,No orders,$0.00,N/A,2025-10-15T13:18:29.728498+00:00,Very Smart,daily trader
0x9efd3eb7b39a3989ec262c7f9790cab9c33880f3,22.39765234,0.974025974,77,51277.62355,trade,Market 0x441c5711...,$3.70,2025-10-08 17:08:18,51,0,20,$0.00,No positions,$0.00,Market 0x441c5711...,$3.70,2025-10-08 17:08:18,No orders,$0.00,N/A,2025-10-15T13:17:38.681127+00:00,Very Smart,daily trader
0x2c430b6d2ce7f9f9f968b306b06e18df8fd9b289,14.81279255,0.5956964892,3532,14661.43532,trade,Market 0xb35e849f...,$4.90,2025-10-08 10:52:50,100,0,20,$0.00,No positions,$0.00,Market 0xb35e849f...,$4.90,2025-10-08 10:52:50,No orders,$0.00,N/A,2025-10-15T13:03:55.414558+00:00,Very Smart,daily trader
0x2c430b6d2ce7f9f9f968b306b06e18df8fd9b289,14.81279255,0.5956964892,3532,14661.43532,trade,Market 0xb35e849f...,$4.90,2025-10-08 10:52:50,100,0,20,$0.00,No positions,$0.00,Market 0xb35e849f...,$4.90,2025-10-08 10:52:50,No orders,$0.00,N/A,2025-10-15T13:18:38.678463+00:00,Very Smart,daily trader
0xc853b675bc673dc708d4b7e7c050efb486ee9d37,12.55743649,0.6590909091,88,7774.039613,trade,Market 0x0b64cd37...,$294.00,2025-10-07 15:05:28,8,0,20,$0.00,No positions,$0.00,Market 0x0b64cd37...,$294.00,2025-10-07 15:05:28,No orders,$0.00,N/A,2025-10-15T13:14:59.510065+00:00,Very Smart,daily trader
0xc853b675bc673dc708d4b7e7c050efb486ee9d37,12.55743649,0.6590909091,88,7774.039613,trade,Market 0x0b64cd37...,$294.00,2025-10-07 15:05:28,8,0,20,$0.00,No positions,$0.00,Market 0x0b64cd37...,$294.00,2025-10-07 15:05:28,No orders,$0.00,N/A,2025-10-15T13:19:20.854787+00:00,Very Smart,daily trader
0x30ba20d8462d5bae3886e353bcd104a86274e054,11.57163402,0.6428571429,14,14337.9072,trade,Market 0x8d6fe56f...,$499.95,2025-10-07 08:23:02,4,0,13,$0.00,No positions,$0.00,Market 0x8d6fe56f...,$499.95,2025-10-07 08:23:02,No orders,$0.00,N/A,2025-10-15T13:15:19.591188+00:00,Very Smart,daily trader
0x30ba20d8462d5bae3886e353bcd104a86274e054,11.57163402,0.6428571429,14,14337.9072,trade,Market 0x8d6fe56f...,$499.95,2025-10-07 08:23:02,4,0,13,$0.00,No positions,$0.00,Market 0x8d6fe56f...,$499.95,2025-10-07 08:23:02,No orders,$0.00,N/A,2025-10-15T13:19:41.161471+00:00,Very Smart,daily trader
0x71b641f795d9cb97310e104555bc478047a71f27,12.92957168,0.6034482759,116,7005.425682,trade,Market 0xa1601751...,$14.00,2025-10-07 00:46:14,32,0,20,$0.00,No positions,$0.00,Market 0xa1601751...,$14.00,2025-10-07 00:46:14,No orders,$0.00,N/A,2025-10-15T13:08:44.144994+00:00,Very Smart,daily trader
0x71b641f795d9cb97310e104555bc478047a71f27,12.92957168,0.6034482759,116,7005.425682,trade,Market 0xa1601751...,$14.00,2025-10-07 00:46:14,32,0,20,$0.00,No positions,$0.00,Market 0xa1601751...,$14.00,2025-10-07 00:46:14,No orders,$0.00,N/A,2025-10-15T13:14:52.388726+00:00,Very Smart,daily trader
0x71b641f795d9cb97310e104555bc478047a71f27,12.92957168,0.6034482759,116,7005.425682,trade,Market 0xa1601751...,$14.00,2025-10-07 00:46:14,32,0,20,$0.00,No positions,$0.00,Market 0xa1601751...,$14.00,2025-10-07 00:46:14,No orders,$0.00,N/A,2025-10-15T13:19:14.036571+00:00,Very Smart,daily trader
0x9454ff8c36d00f8f4684d7305e0576acc9ea6d22,14.39188345,0.6666666667,57,11452.36253,trade,Market 0xcbf002c8...,$199.97,2025-10-06 21:49:00,0,0,20,$0.00,No positions,$0.00,Market 0xcbf002c8...,$199.97,2025-10-06 21:49:00,No orders,$0.00,N/A,2025-10-15T13:18:45.793740+00:00,Very Smart,daily trader
0x839b7f648204a2406ea5f8609ebeb4d1c5a827c3,11.39914458,0.6666666667,15,12627.01829,trade,Market 0x6825b05a...,$2099.20,2025-10-06 10:27:47,4,0,11,$0.00,No positions,$0.00,Market 0x6825b05a...,$2099.20,2025-10-06 10:27:47,No orders,$0.00,N/A,2025-10-15T13:15:27.125619+00:00,Very Smart,daily trader
0x839b7f648204a2406ea5f8609ebeb4d1c5a827c3,11.39914458,0.6666666667,15,12627.01829,trade,Market 0x6825b05a...,$2099.20,2025-10-06 10:27:47,4,0,11,$0.00,No positions,$0.00,Market 0x6825b05a...,$2099.20,2025-10-06 10:27:47,No orders,$0.00,N/A,2025-10-15T13:19:48.420945+00:00,Very Smart,daily trader
0x0cee66246d1ba9146489789406c6ea1df758f962,12.17962936,0.5818181818,55,14971.90347,trade,Market 0x48c715b6...,$126.04,2025-10-05 23:00:43,11,0,20,$0.00,No positions,$0.00,Market 0x48c715b6...,$126.04,2025-10-05 23:00:43,No orders,$0.00,N/A,2025-10-15T13:15:05.078110+00:00,Very Smart,daily trader
0x0cee66246d1ba9146489789406c6ea1df758f962,12.17962936,0.5818181818,55,14971.90347,trade,Market 0x48c715b6...,$126.04,2025-10-05 23:00:43,11,0,20,$0.00,No positions,$0.00,Market 0x48c715b6...,$126.04,2025-10-05 23:00:43,No orders,$0.00,N/A,2025-10-15T13:19:26.485593+00:00,Very Smart,daily trader
0xaec38658ae47a6aabe8839f40e6d7da7996222df,11.7182136,0.7272727273,33,10802.64253,trade,Market 0xf60726a4...,$934.66,2025-10-05 12:19:57,4,0,20,$0.00,No positions,$0.00,Market 0xf60726a4...,$934.66,2025-10-05 12:19:57,No orders,$0.00,N/A,2025-10-15T13:15:15.109123+00:00,Very Smart,daily trader
0xaec38658ae47a6aabe8839f40e6d7da7996222df,11.7182136,0.7272727273,33,10802.64253,trade,Market 0xf60726a4...,$934.66,2025-10-05 12:19:57,4,0,20,$0.00,No positions,$0.00,Market 0xf60726a4...,$934.66,2025-10-05 12:19:57,No orders,$0.00,N/A,2025-10-15T13:19:36.586124+00:00,Very Smart,daily trader
0xca759664287b6dc0df6897a56daa1df6f6f0657f,11.01580971,0.7446808511,94,124693.8288,trade,Market 0x9d309397...,$6259.20,2025-10-05 11:02:06,56,0,20,$0.00,No positions,$0.00,Market 0x9d309397...,$6259.20,2025-10-05 11:02:06,No orders,$0.00,N/A,2025-10-15T13:15:37.723646+00:00,Very Smart,daily trader
0xca759664287b6dc0df6897a56daa1df6f6f0657f,11.01580971,0.7446808511,94,124693.8288,trade,Market 0x9d309397...,$6259.20,2025-10-05 11:02:06,56,0,20,$0.00,No positions,$0.00,Market 0x9d309397...,$6259.20,2025-10-05 11:02:06,No orders,$0.00,N/A,2025-10-15T13:19:58.870501+00:00,Very Smart,daily trader
0xbb428fa249f3e7d460d173b43e3afd2d88e276a5,15.94913829,0.7313432836,67,9247.702623,trade,Market 0x7e511182...,$67.44,2025-10-05 08:28:38,1,0,20,$0.00,No positions,$0.00,Market 0x7e511182...,$67.44,2025-10-05 08:28:38,No orders,$0.00,N/A,2025-10-15T13:18:17.227008+00:00,Very Smart,daily trader
0x2876ecb7695483de9ae2a50a13f3d7d37882c4b2,19.03101651,0.6666666667,27,19992.24885,trade,Market 0x9ae8ba9d...,$1550.00,2025-10-05 06:33:20,6,0,20,$0.00,No positions,$0.00,Market 0x9ae8ba9d...,$1550.00,2025-10-05 06:33:20,No orders,$0.00,N/A,2025-10-15T13:17:52.332179+00:00,Very Smart,daily trader
0xc178402031235263f78c1a43bba8cd49d2be35b3,18.18065268,0.7609329446,343,22257.48045,trade,Market 0xdcc2a031...,$1007.29,2025-10-05 03:26:32,6,0,20,$0.00,No positions,$0.00,Market 0xdcc2a031...,$1007.29,2025-10-05 03:26:32,No orders,$0.00,N/A,2025-10-15T13:06:24.666114+00:00,Very Smart,daily trader
0xc178402031235263f78c1a43bba8cd49d2be35b3,18.18065268,0.7609329446,343,22257.48045,trade,Market 0xdcc2a031...,$1007.29,2025-10-05 03:26:32,6,0,20,$0.00,No positions,$0.00,Market 0xdcc2a031...,$1007.29,2025-10-05 03:26:32,No orders,$0.00,N/A,2025-10-15T13:17:57.233570+00:00,Very Smart,daily trader
0x85d575c99b977e9e39543747c859c83b727aaece,16.52659843,0.6666666667,21,76869.20402,trade,Market 0xef287820...,$11483.75,2025-10-04 20:57:38,1,0,20,$0.00,No positions,$0.00,Market 0xef287820...,$11483.75,2025-10-04 20:57:38,No orders,$0.00,N/A,2025-10-15T13:18:11.442859+00:00,Very Smart,daily trader
0x83a2ff7cf356d1c90884b51c4ef3e20bf4dcb005,20.2124411,0.9345794393,107,40709.39086,trade,Market 0xaecce2b7...,$106.83,2025-10-04 16:01:44,1,0,20,$0.00,No positions,$0.00,Market 0xaecce2b7...,$106.83,2025-10-04 16:01:44,No orders,$0.00,N/A,2025-10-15T13:09:11.441236+00:00,Very Smart,daily trader
0x83a2ff7cf356d1c90884b51c4ef3e20bf4dcb005,20.2124411,0.9345794393,107,40709.39086,trade,Market 0xaecce2b7...,$106.83,2025-10-04 16:01:44,1,0,20,$0.00,No positions,$0.00,Market 0xaecce2b7...,$106.83,2025-10-04 16:01:44,No orders,$0.00,N/A,2025-10-15T13:17:46.838068+00:00,Very Smart,daily trader
0xf8adbf3f5f93001decd43f885aaa9908de1c12d4,11.27677206,0.9436619718,71,12091.53568,trade,Market 0x77b4a1d4...,$40.00,2025-10-03 16:24:50,35,0,20,$0.00,No positions,$0.00,Market 0x77b4a1d4...,$40.00,2025-10-03 16:24:50,No orders,$0.00,N/A,2025-10-15T13:15:30.858642+00:00,Very Smart,daily trader
0xf8adbf3f5f93001decd43f885aaa9908de1c12d4,11.27677206,0.9436619718,71,12091.53568,trade,Market 0x77b4a1d4...,$40.00,2025-10-03 16:24:50,35,0,20,$0.00,No positions,$0.00,Market 0x77b4a1d4...,$40.00,2025-10-03 16:24:50,No orders,$0.00,N/A,2025-10-15T13:19:52.194723+00:00,Very Smart,daily trader
0x29caf5b76cab95af34ba9a76277ad551617107be,11.97076877,0.9816513761,109,12795.23719,trade,Market 0x7e36c106...,$63.99,2025-10-02 15:30:03,1,0,20,$0.00,No positions,$0.00,Market 0x7e36c106...,$63.99,2025-10-02 15:30:03,No orders,$0.00,N/A,2025-10-15T13:09:02.646178+00:00,Very Smart,daily trader
0x29caf5b76cab95af34ba9a76277ad551617107be,11.97076877,0.9816513761,109,12795.23719,trade,Market 0x7e36c106...,$63.99,2025-10-02 15:30:03,1,0,20,$0.00,No positions,$0.00,Market 0x7e36c106...,$63.99,2025-10-02 15:30:03,No orders,$0.00,N/A,2025-10-15T13:15:09.559214+00:00,Very Smart,daily trader
0x29caf5b76cab95af34ba9a76277ad551617107be,11.97076877,0.9816513761,109,12795.23719,trade,Market 0x7e36c106...,$63.99,2025-10-02 15:30:03,1,0,20,$0.00,No positions,$0.00,Market 0x7e36c106...,$63.99,2025-10-02 15:30:03,No orders,$0.00,N/A,2025-10-15T13:19:30.937353+00:00,Very Smart,daily trader
0x83729757c8ad48fed8a72f9ac06e677ea7c309bc,22.78263848,0.6181818182,55,7371.674878,trade,Market 0xf32e5737...,$182.50,2025-10-02 06:02:33,15,0,20,$0.00,No positions,$0.00,Market 0xf32e5737...,$182.50,2025-10-02 06:02:33,No orders,$0.00,N/A,2025-10-15T13:17:37.669384+00:00,Very Smart,daily trader
0x044580d34b1fd0852722fd139d57b1ed60abe4df,15.30336067,0.5625,32,11407.06877,trade,Market 0x7ad403c3...,$9.80,2025-10-01 01:36:43,2,0,20,$0.00,No positions,$0.00,Market 0x7ad403c3...,$9.80,2025-10-01 01:36:43,No orders,$0.00,N/A,2025-10-15T13:18:24.213151+00:00,Very Smart,daily trader
0x394a5fa6769d3589e669587ef306f0931a98d309,12.55998435,0.7619047619,21,9242.638478,trade,Market 0xebddfcf7...,$40.35,2025-10-01 01:26:05,1,0,16,$0.00,No positions,$0.00,Market 0xebddfcf7...,$40.35,2025-10-01 01:26:05,No orders,$0.00,N/A,2025-10-15T13:14:59.033239+00:00,Very Smart,daily trader
0x394a5fa6769d3589e669587ef306f0931a98d309,12.55998435,0.7619047619,21,9242.638478,trade,Market 0xebddfcf7...,$40.35,2025-10-01 01:26:05,1,0,16,$0.00,No positions,$0.00,Market 0xebddfcf7...,$40.35,2025-10-01 01:26:05,No orders,$0.00,N/A,2025-10-15T13:19:20.395716+00:00,Very Smart,daily trader
0x53ec1a304ebee97352d3c0eedffba9647f9eb8ad,12.06708349,0.7333333333,15,7408.294618,trade,Market 0xe59adbed...,$10.00,2025-10-01 01:07:39,1,0,5,$0.00,No positions,$0.00,Market 0xe59adbed...,$10.00,2025-10-01 01:07:39,No orders,$0.00,N/A,2025-10-15T13:15:07.564770+00:00,Very Smart,daily trader
0x53ec1a304ebee97352d3c0eedffba9647f9eb8ad,12.06708349,0.7333333333,15,7408.294618,trade,Market 0xe59adbed...,$10.00,2025-10-01 01:07:39,1,0,5,$0.00,No positions,$0.00,Market 0xe59adbed...,$10.00,2025-10-01 01:07:39,No orders,$0.00,N/A,2025-10-15T13:19:28.985134+00:00,Very Smart,daily trader
